,ds_count,task,ds,date,model_label,value,percent_of_max_sota,gain,ratio,max_sota,percent_of_max_metric,merge
513,1,Action Recognition,miniSports - Action Recognition benchmarking,2019-04,IF+MD+RGB-R (ResNet-18),74.9,100.0,74.9,100,74.9,0.75,Accuracy
514,1,Few-Shot Image Classification,AWA2 - 0-Shot - Few-Shot Image Classification benchmarking,2019-04,TAFE-Net,69.3,100.0,69.3,100,69.3,0.69,Accuracy
515,1,Few-Shot Image Classification,AWA1 - 0-Shot - Few-Shot Image Classification benchmarking,2019-04,TAFE-Net,70.8,100.0,70.8,100,70.8,0.71,Accuracy
516,1,Few-Shot Image Classification,aPY - 0-Shot - Few-Shot Image Classification benchmarking,2019-04,TAFE-Net,42.2,100.0,42.2,100,42.2,0.42,Accuracy
517,1,Image Classification,EMNIST-Letters - Image Classification benchmarking,2019-04,TextCaps,95.39,100.0,95.39,100,95.39,0.95,Accuracy
518,1,Sparse Representation-based Classification,SVHN - Sparse Representation-based Classification benchmarking,2019-04,DSRC,67.75,100.0,67.75,100,67.75,0.68,Accuracy
519,1,Semi-Supervised Image Classification,"CIFAR-10, 500 Labels - Semi-Supervised Image Classification benchmarking",2019-05,MixMatch,91.35,100.0,91.35,100,91.35,0.91,Accuracy
520,1,Semi-Supervised Image Classification,"SVHN, 2000 Labels - Semi-Supervised Image Classification benchmarking",2019-05,MixMatch,96.96,100.0,96.96,100,96.96,0.97,Accuracy
521,1,Semi-Supervised Image Classification,"SVHN, 4000 Labels - Semi-Supervised Image Classification benchmarking",2019-05,MixMatch,97.11,100.0,97.11,100,97.11,0.97,Accuracy
522,1,Semi-Supervised Image Classification,"CIFAR-10, 1000 Labels - Semi-Supervised Image Classification benchmarking",2019-05,MixMatch,92.25,100.0,92.25,100,92.25,0.92,Accuracy
523,1,Semi-Supervised Image Classification,"SVHN, 500 Labels - Semi-Supervised Image Classification benchmarking",2019-05,MixMatch,96.36,100.0,96.36,100,96.36,0.96,Accuracy
524,1,Semi-Supervised Image Classification,"STL-10, 5000 Labels - Semi-Supervised Image Classification benchmarking",2019-05,MixMatch,94.41,100.0,94.41,100,94.41,0.94,Accuracy
525,1,Semi-Supervised Image Classification,"CIFAR-10, 2000 Labels - Semi-Supervised Image Classification benchmarking",2019-05,MixMatch,92.97,100.0,92.97,100,92.97,0.93,Accuracy
526,1,Skeleton Based Action Recognition,UPenn Action - Skeleton Based Action Recognition benchmarking,2019-06,HDM-BG,93.4,100.0,93.4,100,93.4,0.93,Accuracy
527,1,Skeleton Based Action Recognition,MSR Action3D - Skeleton Based Action Recognition benchmarking,2019-06,HDM-BG,86.1,100.0,86.1,100,86.1,0.86,Accuracy
528,1,Visual Question Answering,GQA test-dev - Visual Question Answering benchmarking,2019-07,NSM,62.95,100.0,62.95,100,62.95,0.63,Accuracy
529,1,Face Verification,AgeDB-30 - Face Verification benchmarking,2019-07,VarGNet,0.97333,99.17,0.97333,100,0.9815,0.01,Accuracy
530,1,Face Verification,AgeDB-30 - Face Verification benchmarking,2019-10,VarGFaceNet,0.9815,100.0,0.0082,1.0037,0.9815,0.01,Accuracy
531,1,Face Verification,CFP-FP - Face Verification benchmarking,2019-07,VarGNet,0.89829,91.2,0.89829,100,0.985,0.01,Accuracy
532,1,Face Verification,CFP-FP - Face Verification benchmarking,2019-08,Seesaw-shuffleFaceNet (mobi),0.9307,94.49,0.0324,0.3737,0.985,0.01,Accuracy
533,1,Face Verification,CFP-FP - Face Verification benchmarking,2019-10,VarGFaceNet,0.985,100.0,0.0543,0.6262,0.985,0.01,Accuracy
534,1,Hand Gesture Recognition,DHG-28 - Hand Gesture Recognition benchmarking,2019-07,DG-STA,88.0,100.0,88,100,88,0.88,Accuracy
535,1,Hand Gesture Recognition,DHG-14 - Hand Gesture Recognition benchmarking,2019-07,DG-STA,91.9,100.0,91.9,100,91.9,0.92,Accuracy
536,1,Lung Nodule Segmentation,Montgomery County - Lung Nodule Segmentation benchmarking,2019-07,ET-Net,0.9865,100.0,0.9865,100,0.9865,0.01,Accuracy
537,1,Lane Detection,BDD100K - Lane Detection benchmarking,2019-08,ENet-SAD,36.56,100.0,36.56,100,36.56,0.37,Accuracy
538,1,Visual Reasoning,NLVR2 Dev - Visual Reasoning benchmarking,2019-08,VisualBERT,66.7,89.05,66.7,100,74.9,0.67,Accuracy
539,1,Visual Reasoning,NLVR2 Dev - Visual Reasoning benchmarking,2019-08,LXMERT (Pre-train + scratch),74.9,100.0,8.2,1.0,74.9,0.75,Accuracy
540,1,Few-Shot Image Classification,mini-ImageNet - 100-Way - Few-Shot Image Classification benchmarking,2019-08,GCR,39.14,100.0,39.14,100,39.14,0.39,Accuracy
541,1,Visual Reasoning,NLVR2 Test - Visual Reasoning benchmarking,2019-08,LXMERT,76.2,100.0,76.2,100,76.2,0.76,Accuracy
542,1,Multimodal Activity Recognition,Nurse Care Activity Recognition Challenge - Multimodal Activity Recognition benchmarking,2019-09,KNN,80.2,100.0,80.2,100,80.2,0.8,Accuracy
543,1,Image Classification,Flowers-102 - Image Classification benchmarking,2019-12,BiT-L (ResNet),99.63,100.0,99.63,100,99.63,1.0,Accuracy
544,1,Fine-Grained Image Classification,Food-101 - Fine-Grained Image Classification benchmarking,2020-01,Assemble-ResNet-FGVC-50,92.5,100.0,92.5,100,92.5,0.93,Accuracy
545,1,Few-Shot Image Classification,Mini-ImageNet to CUB - 5 shot learning - Few-Shot Image Classification benchmarking,2020-03,Neg-Margin,69.3,100.0,69.3,100,69.3,0.69,Accuracy
546,1,Handwritten Digit Recognition,MNIST - Handwritten Digit Recognition benchmarking,2020-04,CNN,96.95,100.0,96.95,100,96.95,0.97,Accuracy
0,1,Image Classification,CIFAR-10 - Image Classification benchmarking,2012-02,MCDNN,88.8,89.36,88.8,100,99.37,0.89,Percentage\\ correct
1,1,Image Classification,CIFAR-10 - Image Classification benchmarking,2012-12,DCNN,89.0,89.56,0.2,0.0189,99.37,0.9,Percentage\\ correct
2,1,Image Classification,CIFAR-10 - Image Classification benchmarking,2013-02,Maxout Network (k=2),90.65,91.22,1.65,0.1561,99.37,0.91,Percentage\\ correct
3,1,Image Classification,CIFAR-10 - Image Classification benchmarking,2013-12,Network in Network,91.2,91.78,0.55,0.052,99.37,0.92,Percentage\\ correct
4,1,Image Classification,CIFAR-10 - Image Classification benchmarking,2014-09,DSN,91.8,92.38,0.6,0.0568,99.37,0.92,Percentage\\ correct
5,1,Image Classification,CIFAR-10 - Image Classification benchmarking,2014-09,SSCNN,93.7,94.29,1.9,0.1798,99.37,0.94,Percentage\\ correct
6,1,Image Classification,CIFAR-10 - Image Classification benchmarking,2014-12,Fractional MP,96.5,97.11,2.8,0.2649,99.37,0.97,Percentage\\ correct
7,1,Image Classification,CIFAR-10 - Image Classification benchmarking,2016-08,DenseNet (DenseNet-BC-190),96.54,97.15,0.04,0.0038,99.37,0.97,Percentage\\ correct
8,1,Image Classification,CIFAR-10 - Image Classification benchmarking,2016-10,Deep pyramidal residual network,96.69,97.3,0.15,0.0142,99.37,0.97,Percentage\\ correct
9,1,Image Classification,CIFAR-10 - Image Classification benchmarking,2017-09,SENet + ShakeShake + Cutout,97.88,98.5,1.19,0.1126,99.37,0.99,Percentage\\ correct
10,1,Image Classification,CIFAR-10 - Image Classification benchmarking,2018-11,GPIPE + transfer learning,99.0,99.63,1.12,0.106,99.37,1.0,Percentage\\ correct
11,1,Image Classification,CIFAR-10 - Image Classification benchmarking,2019-12,BiT-L (ResNet),99.37,100.0,0.37,0.035,99.37,1.0,Percentage\\ correct
12,1,Image Classification,CIFAR-100 - Image Classification benchmarking,2013-01,Stochastic Pooling,57.5,61.49,57.5,100,93.51,0.58,Percentage\\ correct
13,1,Image Classification,CIFAR-100 - Image Classification benchmarking,2013-02,Maxout Network (k=2),61.43,65.69,3.93,0.1091,93.51,0.62,Percentage\\ correct
14,1,Image Classification,CIFAR-100 - Image Classification benchmarking,2013-12,Tree Priors,63.2,67.59,1.77,0.0492,93.51,0.64,Percentage\\ correct
15,1,Image Classification,CIFAR-100 - Image Classification benchmarking,2013-12,NiN,64.3,68.76,1.1,0.0305,93.51,0.65,Percentage\\ correct
16,1,Image Classification,CIFAR-100 - Image Classification benchmarking,2014-09,DSN,65.4,69.94,1.1,0.0305,93.51,0.66,Percentage\\ correct
17,1,Image Classification,CIFAR-100 - Image Classification benchmarking,2014-09,SSCNN,75.7,80.95,10.3,0.286,93.51,0.76,Percentage\\ correct
18,1,Image Classification,CIFAR-100 - Image Classification benchmarking,2016-03,ResNet-1001,77.3,82.66,1.6,0.0444,93.51,0.78,Percentage\\ correct
19,1,Image Classification,CIFAR-100 - Image Classification benchmarking,2016-05,Wide ResNet,81.15,86.78,3.85,0.1069,93.51,0.82,Percentage\\ correct
20,1,Image Classification,CIFAR-100 - Image Classification benchmarking,2016-08,DenseNet-BC,82.82,88.57,1.67,0.0464,93.51,0.83,Percentage\\ correct
21,1,Image Classification,CIFAR-100 - Image Classification benchmarking,2017-09,SENet + ShakeEven + Cutout,84.59,90.46,1.77,0.0492,93.51,0.85,Percentage\\ correct
22,1,Image Classification,CIFAR-100 - Image Classification benchmarking,2018-05,PyramidNet+ShakeDrop,89.3,95.5,4.71,0.1308,93.51,0.9,Percentage\\ correct
23,1,Image Classification,CIFAR-100 - Image Classification benchmarking,2018-11,GPIPE,91.3,97.64,2.0,0.0555,93.51,0.92,Percentage\\ correct
24,1,Image Classification,CIFAR-100 - Image Classification benchmarking,2019-12,BiT-L (ResNet),93.51,100.0,2.21,0.0614,93.51,0.94,Percentage\\ correct
25,1,Image Classification,STL-10 - Image Classification benchmarking,2013-12,Multi-Task Bayesian Optimization,70.1,74.18,70.1,100,94.5,0.71,Percentage\\ correct
26,1,Image Classification,STL-10 - Image Classification benchmarking,2014-12,Discriminative Unsupervised Feature Learning with Convolutional Neural Networks,72.8,77.04,2.7,0.1107,94.5,0.73,Percentage\\ correct
27,1,Image Classification,STL-10 - Image Classification benchmarking,2015-06,SWWAE,74.3,78.62,1.5,0.0615,94.5,0.75,Percentage\\ correct
28,1,Image Classification,STL-10 - Image Classification benchmarking,2016-11,CC-GAN²,77.8,82.33,3.5,0.1434,94.5,0.78,Percentage\\ correct
29,1,Image Classification,STL-10 - Image Classification benchmarking,2017-08,Cutout,87.26,92.34,9.46,0.3877,94.5,0.88,Percentage\\ correct
30,1,Image Classification,STL-10 - Image Classification benchmarking,2018-07,IIC,88.8,93.97,1.54,0.0631,94.5,0.89,Percentage\\ correct
31,1,Image Classification,STL-10 - Image Classification benchmarking,2019-04,Harmonic WRN-16-8,90.45,95.71,1.65,0.0676,94.5,0.91,Percentage\\ correct
32,1,Image Classification,STL-10 - Image Classification benchmarking,2019-05,MixMatch,94.41,99.9,3.96,0.1623,94.5,0.95,Percentage\\ correct
33,1,Image Classification,STL-10 - Image Classification benchmarking,2019-06,AMDIM,94.5,100.0,0.09,0.0037,94.5,0.95,Percentage\\ correct
34,1,Visual Question Answering,Visual7W - Visual Question Answering benchmarking,2016-06,MCB+Att.,62.2,85.76,62.2,100,72.53,0.63,Percentage\\ correct
35,1,Visual Question Answering,Visual7W - Visual Question Answering benchmarking,2016-11,CMN,72.53,100.0,10.33,1.0,72.53,0.73,Percentage\\ correct
36,1,Semi-Supervised Image Classification,"cifar10, 250 Labels - Semi-Supervised Image Classification benchmarking",2017-04,VAT,63.97,68.25,63.97,100,93.73,0.64,Percentage\\ correct
37,1,Semi-Supervised Image Classification,"cifar10, 250 Labels - Semi-Supervised Image Classification benchmarking",2019-11,ReMixMatch,93.73,100.0,29.76,1.0,93.73,0.94,Percentage\\ correct
0,1,Motion Segmentation,Hopkins155 - Motion Segmentation benchmarking,2012-03,SSC,2.18,100.0,2.18,100,2.18,0.25,Classification\\ Error
1,1,Image-to-Image Translation,RaFD - Image-to-Image Translation benchmarking,2016-10,DIA,4.1,50.81,4.1,100,8.07,0.46,Classification\\ Error
2,1,Image-to-Image Translation,RaFD - Image-to-Image Translation benchmarking,2016-11,IcGAN,8.07,100.0,3.97,1.0,8.07,0.91,Classification\\ Error
3,1,Superpixel Image Classification,75 Superpixel MNIST - Superpixel Image Classification benchmarking,2016-11,Monet,8.89,100.0,8.89,100,8.89,1.0,Classification\\ Error
4,1,Image Classification,smallNORB - Image Classification benchmarking,2017-10,CapsNet,3.77,100.0,3.77,100,3.77,0.42,Classification\\ Error
5,1,Motion Segmentation,MTPV62 - Motion Segmentation benchmarking,2018-04,MVC,0.65,100.0,0.65,100,0.65,0.07,Classification\\ Error
0,1,Image Clustering,coil-100 - Image Clustering benchmarking,2012-08,GDL-U,0.929,94.31,0.929,100,0.985,0.93,NMI
1,1,Image Clustering,coil-100 - Image Clustering benchmarking,2016-04,JULE-RC,0.985,100.0,0.056,1.0,0.985,0.98,NMI
2,1,Image Clustering,USPS - Image Clustering benchmarking,2012-08,AGDL,0.824,86.92,0.824,100,0.948,0.82,NMI
3,1,Image Clustering,USPS - Image Clustering benchmarking,2018-04,DMSC,0.929,98.0,0.105,0.8468,0.948,0.93,NMI
4,1,Image Clustering,USPS - Image Clustering benchmarking,2018-10,SR-K-means,0.936,98.73,0.007,0.0565,0.948,0.94,NMI
5,1,Image Clustering,USPS - Image Clustering benchmarking,2018-12,DDC-DA,0.939,99.05,0.003,0.0242,0.948,0.94,NMI
6,1,Image Clustering,USPS - Image Clustering benchmarking,2019-01,DynAE,0.948,100.0,0.009,0.0726,0.948,0.95,NMI
7,1,Image Clustering,Fashion-MNIST - Image Clustering benchmarking,2012-08,GDL,0.66,96.77,0.66,100,0.682,0.66,NMI
8,1,Image Clustering,Fashion-MNIST - Image Clustering benchmarking,2018-12,DDC-DA,0.661,96.92,0.001,0.0455,0.682,0.66,NMI
9,1,Image Clustering,Fashion-MNIST - Image Clustering benchmarking,2018-12,DDC,0.682,100.0,0.021,0.9545,0.682,0.68,NMI
10,1,Image Clustering,Extended Yale-B - Image Clustering benchmarking,2012-08,GDL-U,0.91,92.11,0.91,100,0.988,0.91,NMI
11,1,Image Clustering,Extended Yale-B - Image Clustering benchmarking,2017-09,DSC-2,0.97,98.18,0.06,0.7692,0.988,0.97,NMI
12,1,Image Clustering,Extended Yale-B - Image Clustering benchmarking,2018-04,DMSC,0.988,100.0,0.018,0.2308,0.988,0.99,NMI
13,1,Image Clustering,MNIST-test - Image Clustering benchmarking,2012-08,AGDL,0.844,87.64,0.844,100,0.963,0.84,NMI
14,1,Image Clustering,MNIST-test - Image Clustering benchmarking,2012-08,GDL,0.91,94.5,0.066,0.5546,0.963,0.91,NMI
15,1,Image Clustering,MNIST-test - Image Clustering benchmarking,2016-04,OURS-RC,0.915,95.02,0.005,0.042,0.963,0.92,NMI
16,1,Image Clustering,MNIST-test - Image Clustering benchmarking,2018-12,DDC-DA,0.927,96.26,0.012,0.1008,0.963,0.93,NMI
17,1,Image Clustering,MNIST-test - Image Clustering benchmarking,2019-01,DynAE,0.963,100.0,0.036,0.3025,0.963,0.96,NMI
18,1,Image Clustering,Coil-20 - Image Clustering benchmarking,2012-08,AGDL,0.937,93.7,0.937,100,1.0,0.94,NMI
19,1,Image Clustering,Coil-20 - Image Clustering benchmarking,2016-04,JULE-RC,1.0,100.0,0.063,1.0,1.0,1.0,NMI
20,1,Image Clustering,MNIST-full - Image Clustering benchmarking,2012-08,GDL,0.91,96.71,0.91,100,0.941,0.91,NMI
21,1,Image Clustering,MNIST-full - Image Clustering benchmarking,2016-04,JULE-RC,0.913,97.02,0.003,0.0968,0.941,0.91,NMI
22,1,Image Clustering,MNIST-full - Image Clustering benchmarking,2017-03,DBC,0.917,97.45,0.004,0.129,0.941,0.92,NMI
23,1,Image Clustering,MNIST-full - Image Clustering benchmarking,2018-12,DDC-DA,0.941,100.0,0.024,0.7742,0.941,0.94,NMI
24,1,Image Clustering,CIFAR-100 - Image Clustering benchmarking,2013-12,VAE,0.108,37.89,0.108,100,0.285,0.11,NMI
25,1,Image Clustering,CIFAR-100 - Image Clustering benchmarking,2015-11,DEC,0.136,47.72,0.028,0.1582,0.285,0.14,NMI
26,1,Image Clustering,CIFAR-100 - Image Clustering benchmarking,2017-10,DAC,0.185,64.91,0.049,0.2768,0.285,0.18,NMI
27,1,Image Clustering,CIFAR-100 - Image Clustering benchmarking,2019-04,DCCM,0.285,100.0,0.1,0.565,0.285,0.28,NMI
28,1,Image Clustering,STL-10 - Image Clustering benchmarking,2013-12,VAE,0.2,53.19,0.2,100,0.376,0.2,NMI
29,1,Image Clustering,STL-10 - Image Clustering benchmarking,2015-11,DEC,0.276,73.4,0.076,0.4318,0.376,0.28,NMI
30,1,Image Clustering,STL-10 - Image Clustering benchmarking,2017-10,DAC,0.366,97.34,0.09,0.5114,0.376,0.37,NMI
31,1,Image Clustering,STL-10 - Image Clustering benchmarking,2019-04,DCCM,0.376,100.0,0.01,0.0568,0.376,0.38,NMI
32,1,Image Clustering,Tiny-ImageNet - Image Clustering benchmarking,2013-12,VAE,0.113,50.45,0.113,100,0.224,0.11,NMI
33,1,Image Clustering,Tiny-ImageNet - Image Clustering benchmarking,2015-11,GAN,0.135,60.27,0.022,0.1982,0.224,0.14,NMI
34,1,Image Clustering,Tiny-ImageNet - Image Clustering benchmarking,2017-10,DAC,0.19,84.82,0.055,0.4955,0.224,0.19,NMI
35,1,Image Clustering,Tiny-ImageNet - Image Clustering benchmarking,2019-04,DCCM,0.224,100.0,0.034,0.3063,0.224,0.22,NMI
36,1,Image Clustering,Imagenet-dog-15 - Image Clustering benchmarking,2013-12,VAE,0.107,33.33,0.107,100,0.321,0.11,NMI
37,1,Image Clustering,Imagenet-dog-15 - Image Clustering benchmarking,2015-11,DEC,0.122,38.01,0.015,0.0701,0.321,0.12,NMI
38,1,Image Clustering,Imagenet-dog-15 - Image Clustering benchmarking,2017-10,DAC,0.219,68.22,0.097,0.4533,0.321,0.22,NMI
39,1,Image Clustering,Imagenet-dog-15 - Image Clustering benchmarking,2019-04,DCCM,0.321,100.0,0.102,0.4766,0.321,0.32,NMI
40,1,Image Clustering,ImageNet-10 - Image Clustering benchmarking,2013-12,VAE,0.193,31.74,0.193,100,0.608,0.19,NMI
41,1,Image Clustering,ImageNet-10 - Image Clustering benchmarking,2015-11,DEC,0.282,46.38,0.089,0.2145,0.608,0.28,NMI
42,1,Image Clustering,ImageNet-10 - Image Clustering benchmarking,2017-10,DAC,0.394,64.8,0.112,0.2699,0.608,0.39,NMI
43,1,Image Clustering,ImageNet-10 - Image Clustering benchmarking,2019-04,DCCM,0.608,100.0,0.214,0.5157,0.608,0.61,NMI
44,1,Image Clustering,CIFAR-10 - Image Clustering benchmarking,2013-12,VAE,0.245,47.95,0.245,100,0.511,0.24,NMI
45,1,Image Clustering,CIFAR-10 - Image Clustering benchmarking,2015-11,GAN,0.265,51.86,0.02,0.0752,0.511,0.26,NMI
46,1,Image Clustering,CIFAR-10 - Image Clustering benchmarking,2017-10,DAC,0.4,78.28,0.135,0.5075,0.511,0.4,NMI
47,1,Image Clustering,CIFAR-10 - Image Clustering benchmarking,2018-07,IIC,0.511,100.0,0.111,0.4173,0.511,0.51,NMI
48,1,Image Clustering,CMU-PIE - Image Clustering benchmarking,2015-11,DEC (KL based),0.924,92.4,0.924,100,1.0,0.92,NMI
49,1,Image Clustering,CMU-PIE - Image Clustering benchmarking,2016-04,JULE-RC,1.0,100.0,0.076,1.0,1.0,1.0,NMI
50,1,Image Clustering,YouTube Faces DB - Image Clustering benchmarking,2015-11,DEC (KL based),0.446,52.59,0.446,100,0.848,0.45,NMI
51,1,Image Clustering,YouTube Faces DB - Image Clustering benchmarking,2016-04,JULE-RC,0.848,100.0,0.402,1.0,0.848,0.85,NMI
52,1,Image Clustering,Stanford Cars - Image Clustering benchmarking,2016-04,JULE,0.232,65.54,0.232,100,0.354,0.23,NMI
53,1,Image Clustering,Stanford Cars - Image Clustering benchmarking,2017-04,DEPICT-Large,0.33,93.22,0.098,0.8033,0.354,0.33,NMI
54,1,Image Clustering,Stanford Cars - Image Clustering benchmarking,2018-11,FineGAN,0.354,100.0,0.024,0.1967,0.354,0.35,NMI
55,1,Image Clustering,Stanford Dogs - Image Clustering benchmarking,2016-04,JULE,0.142,60.94,0.142,100,0.233,0.14,NMI
56,1,Image Clustering,Stanford Dogs - Image Clustering benchmarking,2017-04,DEPICT,0.182,78.11,0.04,0.4396,0.233,0.18,NMI
57,1,Image Clustering,Stanford Dogs - Image Clustering benchmarking,2017-04,DEPICT-Large,0.183,78.54,0.001,0.011,0.233,0.18,NMI
58,1,Image Clustering,Stanford Dogs - Image Clustering benchmarking,2018-11,FineGAN,0.233,100.0,0.05,0.5495,0.233,0.23,NMI
59,1,Image Clustering,UMist - Image Clustering benchmarking,2016-04,JULE-RC,0.877,100.0,0.877,100,0.877,0.88,NMI
60,1,Image Clustering,FRGC - Image Clustering benchmarking,2016-04,JULE-RC,0.574,98.46,0.574,100,0.583,0.57,NMI
61,1,Image Clustering,FRGC - Image Clustering benchmarking,2017-04,DEPICT,0.583,100.0,0.009,1.0,0.583,0.58,NMI
62,1,Image Clustering,CUB Birds - Image Clustering benchmarking,2016-04,JULE,0.203,50.37,0.203,100,0.403,0.2,NMI
63,1,Image Clustering,CUB Birds - Image Clustering benchmarking,2017-04,DEPICT-Large,0.297,73.7,0.094,0.47,0.403,0.3,NMI
64,1,Image Clustering,CUB Birds - Image Clustering benchmarking,2018-11,FineGAN,0.403,100.0,0.106,0.53,0.403,0.4,NMI
65,1,Image Clustering,LetterA-J - Image Clustering benchmarking,2018-12,DDC-DA,0.629,100.0,0.629,100,0.629,0.63,NMI
0,1,Image Classification,ImageNet - Image Classification benchmarking,2012-12,AlexNet,84.6,85.92,84.6,100,98.46,0.85,Top\\ 5\\ Accuracy
1,1,Image Classification,ImageNet - Image Classification benchmarking,2013-11,"ZFNet (ensemble, 6 convnets)",85.3,86.63,0.7,0.0505,98.46,0.85,Top\\ 5\\ Accuracy
