,top_level_class,top_level_class_label,task_label,year,level_4,result
912,https://identifiers.org/ito:ITO_00101,Vision process,Facial Landmark Detection,2020,1,1
913,https://identifiers.org/ito:ITO_00101,Vision process,Facial Landmark Detection,2020,2,1
914,https://identifiers.org/ito:ITO_00101,Vision process,Facial Landmark Detection,2021,3,2
915,https://identifiers.org/ito:ITO_00101,Vision process,Facial Makeup Transfer,2021,0,2
916,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2013,0,2
917,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2014,0,2
918,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2014,1,1
919,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2015,2,1
920,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2016,0,17
921,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2016,1,3
922,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2016,2,1
923,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2017,1,12
924,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2017,0,10
925,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2017,3,6
926,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2017,2,1
927,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2018,1,13
928,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2018,0,9
929,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2018,2,3
930,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2018,3,1
931,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2019,1,25
932,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2019,0,13
933,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2019,3,3
934,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2019,2,2
935,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2020,1,27
936,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2020,3,16
937,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2020,0,10
938,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2021,3,22
939,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2021,2,8
940,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2021,1,7
941,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Image Classification,2021,0,4
942,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Object Detection,2018,0,2
943,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Object Detection,2019,1,2
944,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Object Detection,2020,0,4
945,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Object Detection,2020,1,2
946,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Object Detection,2021,3,4
947,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Object Detection,2021,1,2
948,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Semantic Segmentation,2018,0,2
949,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Semantic Segmentation,2019,0,4
950,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Semantic Segmentation,2019,1,2
951,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Semantic Segmentation,2020,1,5
952,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Semantic Segmentation,2020,0,4
953,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Semantic Segmentation,2020,2,1
954,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Semantic Segmentation,2021,1,6
955,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Semantic Segmentation,2021,3,4
956,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Semantic Segmentation,2021,0,2
957,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Transfer Learning for Saliency Prediction,2020,0,12
958,https://identifiers.org/ito:ITO_00101,Vision process,Few-Shot Transfer Learning for Saliency Prediction,2021,3,12
959,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2014,0,1
960,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2015,0,2
961,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2015,1,1
962,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2016,1,2
963,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2016,0,1
964,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2017,0,5
965,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2017,1,2
966,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2017,2,2
967,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2018,0,7
968,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2018,1,5
969,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2018,3,2
970,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2019,1,9
971,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2019,0,3
972,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2019,2,2
973,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2020,0,17
974,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2020,1,10
975,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2020,2,3
976,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2020,3,3
977,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2021,3,17
978,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2021,0,14
979,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2021,2,8
980,https://identifiers.org/ito:ITO_00101,Vision process,Fine-Grained Image Classification,2021,1,6
981,https://identifiers.org/ito:ITO_00101,Vision process,Formation Energy,2017,0,2
982,https://identifiers.org/ito:ITO_00101,Vision process,Formation Energy,2018,1,2
983,https://identifiers.org/ito:ITO_00101,Vision process,Formation Energy,2019,0,1
984,https://identifiers.org/ito:ITO_00101,Vision process,Formation Energy,2019,1,1
985,https://identifiers.org/ito:ITO_00101,Vision process,Formation Energy,2020,1,1
986,https://identifiers.org/ito:ITO_00101,Vision process,Formation Energy,2020,3,1
987,https://identifiers.org/ito:ITO_00101,Vision process,Formation Energy,2021,1,1
988,https://identifiers.org/ito:ITO_00101,Vision process,Formation Energy,2021,3,1
989,https://identifiers.org/ito:ITO_00101,Vision process,Fovea Detection,2020,0,1
990,https://identifiers.org/ito:ITO_00101,Vision process,Fovea Detection,2021,3,1
991,https://identifiers.org/ito:ITO_00101,Vision process,Fundus to Angiography Generation,2016,0,1
992,https://identifiers.org/ito:ITO_00101,Vision process,Fundus to Angiography Generation,2017,0,1
993,https://identifiers.org/ito:ITO_00101,Vision process,Fundus to Angiography Generation,2017,1,1
994,https://identifiers.org/ito:ITO_00101,Vision process,Fundus to Angiography Generation,2019,1,2
995,https://identifiers.org/ito:ITO_00101,Vision process,Fundus to Angiography Generation,2020,1,2
996,https://identifiers.org/ito:ITO_00101,Vision process,Fundus to Angiography Generation,2021,1,2
997,https://identifiers.org/ito:ITO_00101,Vision process,Gaze Estimation,2018,0,5
998,https://identifiers.org/ito:ITO_00101,Vision process,Gaze Estimation,2019,3,4
999,https://identifiers.org/ito:ITO_00101,Vision process,Gaze Estimation,2019,0,1
1000,https://identifiers.org/ito:ITO_00101,Vision process,Gaze Estimation,2019,2,1
1001,https://identifiers.org/ito:ITO_00101,Vision process,Gaze Estimation,2020,3,1
1002,https://identifiers.org/ito:ITO_00101,Vision process,Gaze Estimation,2021,2,1
1003,https://identifiers.org/ito:ITO_00101,Vision process,Gender Prediction,2016,0,1
1004,https://identifiers.org/ito:ITO_00101,Vision process,Gender Prediction,2019,1,1
1005,https://identifiers.org/ito:ITO_00101,Vision process,Gender Prediction,2020,3,1
1006,https://identifiers.org/ito:ITO_00101,Vision process,Generalizable Person Re-identification,2019,0,12
1007,https://identifiers.org/ito:ITO_00101,Vision process,Generalizable Person Re-identification,2020,3,12
1008,https://identifiers.org/ito:ITO_00101,Vision process,Generalized Zero Shot skeletal action recognition,2021,0,4
1009,https://identifiers.org/ito:ITO_00101,Vision process,Genre classification,2016,0,1
1010,https://identifiers.org/ito:ITO_00101,Vision process,Genre classification,2017,0,1
1011,https://identifiers.org/ito:ITO_00101,Vision process,Genre classification,2017,3,1
1012,https://identifiers.org/ito:ITO_00101,Vision process,Genre classification,2018,3,1
1013,https://identifiers.org/ito:ITO_00101,Vision process,Gesture Recognition,2015,0,4
1014,https://identifiers.org/ito:ITO_00101,Vision process,Gesture Recognition,2016,3,4
1015,https://identifiers.org/ito:ITO_00101,Vision process,Gesture Recognition,2017,0,1
1016,https://identifiers.org/ito:ITO_00101,Vision process,Gesture Recognition,2018,0,3
1017,https://identifiers.org/ito:ITO_00101,Vision process,Gesture Recognition,2018,3,1
1018,https://identifiers.org/ito:ITO_00101,Vision process,Gesture Recognition,2019,0,5
1019,https://identifiers.org/ito:ITO_00101,Vision process,Gesture Recognition,2019,3,3
1020,https://identifiers.org/ito:ITO_00101,Vision process,Gesture Recognition,2020,3,5
1021,https://identifiers.org/ito:ITO_00101,Vision process,Gesture-to-Gesture Translation,2017,0,6
1022,https://identifiers.org/ito:ITO_00101,Vision process,Gesture-to-Gesture Translation,2018,1,6
1023,https://identifiers.org/ito:ITO_00101,Vision process,Gesture-to-Gesture Translation,2018,0,2
1024,https://identifiers.org/ito:ITO_00101,Vision process,Gesture-to-Gesture Translation,2019,0,4
1025,https://identifiers.org/ito:ITO_00101,Vision process,Gesture-to-Gesture Translation,2019,1,4
1026,https://identifiers.org/ito:ITO_00101,Vision process,Gesture-to-Gesture Translation,2019,2,2
1027,https://identifiers.org/ito:ITO_00101,Vision process,Gesture-to-Gesture Translation,2019,3,2
1028,https://identifiers.org/ito:ITO_00101,Vision process,Gesture-to-Gesture Translation,2020,3,10
1029,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2015,0,3
1030,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2016,0,9
1031,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2016,1,2
1032,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2017,0,9
1033,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2017,3,4
1034,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2017,1,1
1035,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2017,2,1
1036,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2018,0,15
1037,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2018,1,9
1038,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2018,3,5
1039,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2019,2,12
1040,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2019,3,9
1041,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2019,0,8
1042,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2019,1,6
1043,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2020,3,23
1044,https://identifiers.org/ito:ITO_00101,Vision process,Grayscale Image Denoising,2021,2,3
1045,https://identifiers.org/ito:ITO_00101,Vision process,Group Activity Recognition,2015,0,1
1046,https://identifiers.org/ito:ITO_00101,Vision process,Group Activity Recognition,2017,0,1
1047,https://identifiers.org/ito:ITO_00101,Vision process,Group Activity Recognition,2018,1,2
1048,https://identifiers.org/ito:ITO_00101,Vision process,Group Activity Recognition,2019,1,2
1049,https://identifiers.org/ito:ITO_00101,Vision process,Group Activity Recognition,2020,3,1
1050,https://identifiers.org/ito:ITO_00101,Vision process,Group Activity Recognition,2021,2,1
1051,https://identifiers.org/ito:ITO_00101,Vision process,Hand Gesture Recognition,2013,0,1
1052,https://identifiers.org/ito:ITO_00101,Vision process,Hand Gesture Recognition,2014,0,1
1053,https://identifiers.org/ito:ITO_00101,Vision process,Hand Gesture Recognition,2017,0,6
1054,https://identifiers.org/ito:ITO_00101,Vision process,Hand Gesture Recognition,2017,1,1
1055,https://identifiers.org/ito:ITO_00101,Vision process,Hand Gesture Recognition,2018,0,4
1056,https://identifiers.org/ito:ITO_00101,Vision process,Hand Gesture Recognition,2018,1,4
1057,https://identifiers.org/ito:ITO_00101,Vision process,Hand Gesture Recognition,2018,3,3
1058,https://identifiers.org/ito:ITO_00101,Vision process,Hand Gesture Recognition,2019,0,6
1059,https://identifiers.org/ito:ITO_00101,Vision process,Hand Gesture Recognition,2019,3,6
1060,https://identifiers.org/ito:ITO_00101,Vision process,Hand Gesture Recognition,2019,1,2
1061,https://identifiers.org/ito:ITO_00101,Vision process,Hand Gesture Recognition,2019,2,1
1062,https://identifiers.org/ito:ITO_00101,Vision process,Hand Gesture Recognition,2020,3,5
1063,https://identifiers.org/ito:ITO_00101,Vision process,Hand Gesture Recognition,2020,1,4
1064,https://identifiers.org/ito:ITO_00101,Vision process,Hand Gesture Recognition,2021,3,4
1065,https://identifiers.org/ito:ITO_00101,Vision process,Hand Pose Estimation,2017,0,4
1066,https://identifiers.org/ito:ITO_00101,Vision process,Hand Pose Estimation,2018,2,4
1067,https://identifiers.org/ito:ITO_00101,Vision process,Hand Pose Estimation,2019,0,3
1068,https://identifiers.org/ito:ITO_00101,Vision process,Hand Pose Estimation,2019,1,2
1069,https://identifiers.org/ito:ITO_00101,Vision process,Hand Pose Estimation,2019,2,2
1070,https://identifiers.org/ito:ITO_00101,Vision process,Hand Pose Estimation,2020,3,4
1071,https://identifiers.org/ito:ITO_00101,Vision process,Hand Pose Estimation,2020,1,3
1072,https://identifiers.org/ito:ITO_00101,Vision process,Hand Pose Estimation,2020,0,1
1073,https://identifiers.org/ito:ITO_00101,Vision process,Hand Pose Estimation,2021,3,4
1074,https://identifiers.org/ito:ITO_00101,Vision process,Hand Pose Estimation,2021,0,1
1075,https://identifiers.org/ito:ITO_00101,Vision process,Hand-Gesture Recognition,2020,0,1
1076,https://identifiers.org/ito:ITO_00101,Vision process,Hand-Gesture Recognition,2021,3,1
1077,https://identifiers.org/ito:ITO_00101,Vision process,Handwriting Recognition,2020,0,3
1078,https://identifiers.org/ito:ITO_00101,Vision process,Handwriting Recognition,2021,3,3
1079,https://identifiers.org/ito:ITO_00101,Vision process,Handwriting Verification,2017,0,1
1080,https://identifiers.org/ito:ITO_00101,Vision process,Handwriting Verification,2020,0,1
